url,file_path,status_code,success,content_hash,content_length,fetched_at,error
https://monzo.com/business-banking/features/international-payments,data\raw\pages\business-banking-features-international-payments-ce157c1466.html,200,True,c1962604adffa460631e0307dc7b04322827e9f9f59901ad45bc56fa7ba26871,123104,2026-08-16T18:57:57.601985+00:00,
https://monzo.com/business-banking/features/invoices,data\raw\pages\business-banking-features-invoices-6f25104287.html,200,True,b40b43a408056e825e847c53df2704675342024b7bd1eb3b1831c3262c393990,117983,2026-08-16T18:57:58.044040+00:00,
https://monzo.com/business-banking/features/mobile-and-web-access,data\raw\pages\business-banking-features-mobile-and-web-access-ca639e09c8.html,200,True,6e7e3837662cf36acfac9dc8d20fc21dd55767db81ab454eb3d7e820fec97804,112428,2026-08-16T18:57:58.471304+00:00,
https://monzo.com/business-banking/features/multi-user-access,data\raw\pages\business-banking-features-multi-user-access-798384b21c.html,200,True,e1a9ab2f1cbaa1b67280b740cdfc050da48177621207242db14ca2a722a9037a,130073,2026-08-16T18:57:58.900081+00:00,
https://monzo.com/business-banking/features/sole-trader-loans,data\raw\pages\business-banking-features-sole-trader-loans-5864ac28e8.html,200,True,66fc4a0b87b14fa756ad21876639900a580665c4dbbe1c8da00298b02cca71d1,148250,2026-08-16T18:57:59.327853+00:00,
https://monzo.com/business-banking/features/sole-trader-overdrafts,data\raw\pages\business-banking-features-sole-trader-overdrafts-0a54eefaa6.html,200,True,891cbfed94dcbfa7a64f8b091a15054f71c2bf751963b6d5c7cacddc1f4ff62c,134158,2026-08-16T18:57:59.755817+00:00,
https://monzo.com/business-banking/features/tax-pots,data\raw\pages\business-banking-features-tax-pots-5b4393b8cd.html,200,True,60a3c7e812463e5e82f60b4f90e1835ae04a8b420d565c26a2c4f2dbf09ad93d,124605,2026-08-16T18:58:00.194127+00:00,
https://monzo.com/business-banking/features/xero-offer,data\raw\pages\business-banking-features-xero-offer-091f1cffd4.html,200,True,6bd2a1cbb3bfeb490983add071d4513cbf37288adf8184630352567d030496a8,115738,2026-08-16T18:58:00.623333+00:00,
https://monzo.com/business-banking/get-paid,data\raw\pages\business-banking-get-paid-4e196a0122.html,200,True,5748807b6d8479153191f83604bc46bd069173c900603e9f55d018c94b6ee58f,129653,2026-08-16T18:58:01.050118+00:00,
https://monzo.com/business-banking/help,data\raw\pages\business-banking-help-c0c2e529a2.html,200,True,1c378e946c4c57a75a8eab4416eef1f28083bfb5e8f8a056db94eaa20b89fabc,212153,2026-08-16T18:58:01.476413+00:00,
https://monzo.com/business-banking/learn,data\raw\pages\business-banking-learn-72c73c8422.html,200,True,86c7173dcfebdfd2accdc04158498d9a966bb43f3e6a94696d86bc7ddc9080b3,139112,2026-08-16T18:58:01.904410+00:00,
https://monzo.com/business-banking/learn/cost-of-sales,data\raw\pages\business-banking-learn-cost-of-sales-690d3423af.html,200,True,c2f7f2a6ac95746d3d121a590110bd0c1a15464caa2e9c615778a90a466f3946,102388,2026-08-16T18:58:02.328215+00:00,
https://monzo.com/business-banking/learn/get-funding-for-your-business,data\raw\pages\business-banking-learn-get-funding-for-your-business-c6ab0d295d.html,200,True,26384097d10f19184e4389722b1611599223c49b40ca0fd329a689be47123782,149006,2026-08-16T18:58:02.764924+00:00,
https://monzo.com/business-banking/learn/gross-net-profit-margins,data\raw\pages\business-banking-learn-gross-net-profit-margins-c50d1f2872.html,200,True,c85837040175d43dc043f576ef2c8ad87dd7ce6bb04c28650fed48dc45b50aae,119425,2026-08-16T18:58:03.193606+00:00,
https://monzo.com/business-banking/learn/guide-to-purchase-orders,data\raw\pages\business-banking-learn-guide-to-purchase-orders-2e373a7798.html,200,True,7273417e9864e1bc399fa0cfe2a4546d4e88777750a577e568b203214a8a38fe,104581,2026-08-16T18:58:03.621530+00:00,
https://monzo.com/business-banking/learn/how-to-start-business-uk,data\raw\pages\business-banking-learn-how-to-start-business-uk-c9ebfd5f0f.html,200,True,7134e7e28161cdcfca16f490d36ce1b011a58e35d725bb572888368f80b8bebb,139885,2026-08-16T18:58:04.051689+00:00,
https://monzo.com/business-banking/learn/how-to-write-business-plan,data\raw\pages\business-banking-learn-how-to-write-business-plan-a66debeb17.html,200,True,f462778991d7e377423048e2b3d4c810da30728bbdabf8ca1f0823b4efd31e6b,135009,2026-08-16T18:58:04.493359+00:00,
https://monzo.com/business-banking/learn/making-tax-digital-changes,data\raw\pages\business-banking-learn-making-tax-digital-changes-37051174c1.html,200,True,b407d3ca79c9dee8dffeb2f2e0c6c346fbcbe0efa5386f6578bbf80b73722550,111855,2026-08-16T18:58:04.933568+00:00,
https://monzo.com/business-banking/learn/small-business-guide-uk-corporation-tax,data\raw\pages\business-banking-learn-small-business-guide-uk-corporation-tax-d3c2d3d134.html,200,True,35a8ca9dadd730f0b3f7f70c8eccae7f10d0c6e823bf5ff9c80a517080711bd4,114338,2026-08-16T18:58:05.364289+00:00,
https://monzo.com/business-banking/learn/what-is-an-invoice,data\raw\pages\business-banking-learn-what-is-an-invoice-65196226ac.html,200,True,b5d054d0d5be58e733e44657f12263169a59ee635fc4135adcbb3ca77e1beb86,115301,2026-08-16T18:58:05.792073+00:00,
https://monzo.com/business-banking/learn/what-is-making-tax-digital,data\raw\pages\business-banking-learn-what-is-making-tax-digital-bfdccfb1b9.html,200,True,272b41ffbc5c38272339fd18070d13cacc644dc4078b3ab39b182be91920aad3,118971,2026-08-16T18:58:06.247539+00:00,
https://monzo.com/business-banking/learn/will-mtd-affect-my-business,data\raw\pages\business-banking-learn-will-mtd-affect-my-business-c057a4697b.html,200,True,edd63f5e949b471183ed25f7e6b5aa3d085317e3d38c425cee19ec76c605e125,117892,2026-08-16T18:58:06.675478+00:00,
https://monzo.com/business-banking/making-payments,data\raw\pages\business-banking-making-payments-b68537b22f.html,200,True,f57e5480f35cc56e143bc1cf43bccae4f5a76bc0a8d4256dc4992da7b37aaaee,129095,2026-08-16T18:58:07.109166+00:00,
https://monzo.com/business-banking/plans-pricing,data\raw\pages\business-banking-plans-pricing-a2add9ed8b.html,200,True,6f318f8bdecb3623449437f1e26e9df635e5da0a93ff9c2d685b2a8b09681525,329982,2026-08-16T18:58:07.545508+00:00,
https://monzo.com/business-banking/security,data\raw\pages\business-banking-security-db36182c96.html,200,True,c3795b27bfcf4cadeedc365e1a7ed5ac23f72ee515b9f77d6021c00817fcaf1e,134641,2026-08-16T18:58:07.992726+00:00,
https://monzo.com/business-banking/sign-up-for-business,data\raw\pages\business-banking-sign-up-for-business-ede09f8e4c.html,200,True,ceb66b85a85f70f60ec39e345428c3ce2fec5a5e1f0b29e50329f7a4ea9c21ae,118126,2026-08-16T18:58:08.429132+00:00,
https://monzo.com/business-banking/spend-management,data\raw\pages\business-banking-spend-management-0f5df91edf.html,200,True,02741d4a80907612f7a440b69ffe50d9577bcc88fe8bb2fadd18fea8318e5ca2,137585,2026-08-16T18:58:08.859401+00:00,
https://monzo.com/business-banking/tax-accounting,data\raw\pages\business-banking-tax-accounting-085aed0dec.html,200,True,70184622003ecd2469f1843705c9fbaed9ca6be4bec81fb74187c1537ebfca64,184902,2026-08-16T18:58:09.292032+00:00,
https://monzo.com/business-banking/testimonials,data\raw\pages\business-banking-testimonials-b09c25689b.html,200,True,5498b90eda42f1f33864f3385dd7f10d0b67ae6fa81b29b09ace804a3f806dd9,117179,2026-08-16T18:58:09.719379+00:00,
https://monzo.com/business-international-payments-desktop,data\raw\pages\business-international-payments-desktop-90f2548bcc.html,200,True,30f6d5591300d210e26537694dc1e244da7dbe15e728ab619a8f4d86d0d68c32,95005,2026-08-16T18:58:10.282132+00:00,
https://monzo.com/business-invite-desktop,data\raw\pages\business-invite-desktop-2ce3ac7ab6.html,200,True,df989e1c6bdb2b017436e163290846b2fcbdf8b9968c5bebd4994971ce855035,94772,2026-08-16T18:58:10.709545+00:00,
https://monzo.com/business-multi-access-fallback,data\raw\pages\business-multi-access-fallback-be118bbf6f.html,200,True,3deeb0815992a39ccff67eb5f9d108428d920e9568916dca4316cefe95bd7370,94842,2026-08-16T18:58:11.267874+00:00,
https://monzo.com/current-account,data\raw\pages\current-account-3b867f268e.html,200,True,5c7c1894024d3e08f949e477395b8dc9152a3a526ff3fef2375561ffa424e751,581486,2026-08-16T18:58:11.719352+00:00,
https://monzo.com/current-account/16-17,data\raw\pages\current-account-16-17-5431a2fe5f.html,200,True,648b952bc136db1ac87afba73971f0ee67efc55c07bf71db18bd8d45edc266ec,431202,2026-08-16T18:58:12.158371+00:00,
https://monzo.com/current-account/extra,data\raw\pages\current-account-extra-f7f21832b5.html,200,True,152afc867eea351d0fc5f8a798d5c280d21ebf1d86441dcba5434e415a9b374c,507492,2026-08-16T18:58:12.600260+00:00,
https://monzo.com/current-account/joint-account,data\raw\pages\current-account-joint-account-8e679b92a0.html,200,True,95205fd0cf80e21d2d47fa0896ecfa7977a4613847fc75fa63aeef327348b71e,505490,2026-08-16T18:58:13.030160+00:00,
https://monzo.com/current-account/max,data\raw\pages\current-account-max-9358885d17.html,200,True,c5eddcb795d9f69eb24572e2f10e0f1c8e16678fd991d68b8d25509ba07908ad,604770,2026-08-16T18:58:13.459445+00:00,
https://monzo.com/current-account/max/breakdown-cover,data\raw\pages\current-account-max-breakdown-cover-322ec7d102.html,200,True,38d7bfb36bf7a62da3967eb829b954aab4631b29c33cf6ad063e31d12aa69d66,127644,2026-08-16T18:58:13.887813+00:00,
https://monzo.com/current-account/max/worldwide-mobile-phone-insurance,data\raw\pages\current-account-max-worldwide-mobile-phone-insurance-df88be4285.html,200,True,52a3ddb48f5b232c1a35b39c9a5b83b5e4544f97144bb9baf7fd21762c3878a7,152483,2026-08-16T18:58:14.316848+00:00,
https://monzo.com/current-account/max/worldwide-travel-insurance,data\raw\pages\current-account-max-worldwide-travel-insurance-5c9266785b.html,200,True,3c1ed5dfabcc02fc1b90ef8c4c224e4c510f98d0a8f0c2ad403aaf6c7f2af82e,133842,2026-08-16T18:58:14.744399+00:00,
https://monzo.com/current-account/perks,data\raw\pages\current-account-perks-f976e082ef.html,200,True,849c04fee97145739bf2b0ccb4fd89f7b643eb61e066bf853fe953a4b2e65226,547289,2026-08-16T18:58:15.190311+00:00,
https://monzo.com/current-account/personal,data\raw\pages\current-account-personal-85e11a5149.html,200,True,b60048fde301f29bf708671d1d2033189d6e9c7b3490c4b149979bd654f00def,617946,2026-08-16T18:58:15.634393+00:00,
https://monzo.com/current-account/plans,data\raw\pages\current-account-plans-94a6febea7.html,200,True,0e1bfdc17063a6b1c5586266b50d32a98708742ac7e7f204f6e30746f087e774,362668,2026-08-16T18:58:16.074825+00:00,
https://monzo.com/current-account/students,data\raw\pages\current-account-students-469ea8258d.html,200,True,ca824ece5127b75ded40d1401e8b8e71325163f3e604e45cb66ad73c69f8cc59,125470,2026-08-16T18:58:16.500483+00:00,
https://monzo.com/current-account/students/students-competition-tcsc,data\raw\pages\current-account-students-students-competition-tcsc-3e2041590c.html,200,True,c78934e61380186acdd6083cc0b7915d652b6e5e664eeec59073e2c3ffe50240,110816,2026-08-16T18:58:17.080145+00:00,
https://monzo.com/current-account/under-16s,data\raw\pages\current-account-under-16s-205e9bdc28.html,200,True,ed984331801fb89527cc886e3dd0e0fffbbeee4e46589bcb00d850d3053d3b2d,456612,2026-08-16T18:58:17.536261+00:00,
https://monzo.com/faq/learn-more/savings-glossary,data\raw\pages\faq-learn-more-savings-glossary-d5c82f7840.html,200,True,b3a557d33a315efd6e18a46172d1cd4fc6a3eee974af6c29fc4bb9bb436e3554,53469,2026-08-16T18:58:18.032898+00:00,
https://monzo.com/features/1p-saving-challenge,data\raw\pages\features-1p-saving-challenge-93172d4601.html,200,True,4331e10aed56bb2f9f1206496bee3002b775e3dec161af6f813ab473070c861c,150034,2026-08-16T18:58:18.468138+00:00,
https://monzo.com/features/apple-pay,data\raw\pages\features-apple-pay-39ced0099b.html,200,True,2db70524c9c633a360267cc8350ebdfac947a79be5b43a2ff711e2d056234bd4,157610,2026-08-16T18:58:18.903803+00:00,
https://monzo.com/features/cashback,data\raw\pages\features-cashback-d19f4559fe.html,200,True,3d9741ce6764e1cef7cc48a3799a6afcfbd28fe399225d17339734b893bc5910,139561,2026-08-16T18:58:19.333241+00:00,
https://monzo.com/features/credit-insights,data\raw\pages\features-credit-insights-9350baf45c.html,200,True,427724e5f30d506fb29c9c9b18421b85f1307ee50347ffc376ac4d87c77eb30b,175374,2026-08-16T18:58:19.764383+00:00,
https://monzo.com/features/monzo-payday,data\raw\pages\features-monzo-payday-823be51478.html,200,True,61f137f72388420ae3a6b178213e54def264e67a28dc0e0de2ffa26d3c9f6ebb,220357,2026-08-16T18:58:20.188952+00:00,
https://monzo.com/features/google-pay,data\raw\pages\features-google-pay-4148fc2faa.html,200,True,f61182d459e8b8045bb8db80cdfff546f325503afb7cdf3a1d73b70bc36b6d2d,109935,2026-08-16T18:58:20.620722+00:00,
https://monzo.com/features/ifttt,data\raw\pages\features-ifttt-7a4d1f1bff.html,200,True,89ae8bc0e301e2734cf7bce0a8f25881a4c027c7fdf2e5dce78a27661c94026a,106712,2026-08-16T18:58:21.156427+00:00,
https://monzo.com/features/monzo-split,data\raw\pages\features-monzo-split-f164069750.html,200,True,06e71c88c7e8685788dda5d15fa48932d39a80935c54338fff2b2b2f4dd12d3d,147811,2026-08-16T18:58:21.585414+00:00,
https://monzo.com/features/payments,data\raw\pages\features-payments-c3fd82f43b.html,200,True,e504772085325906f55ad0df33a5124a421ac0410dd278ddd1fbe289f4c242cf,452152,2026-08-16T18:58:22.110033+00:00,
https://monzo.com/features/savings/past-interest-rates,data\raw\pages\features-savings-past-interest-rates-afc5b627be.html,200,True,0a02f24f63c8ed7879f1edcf57aa8c4122176d7e364fba08bf3201e45c50a7b3,88863,2026-08-16T18:58:22.653691+00:00,
https://monzo.com/features/see-your-mortgage,data\raw\pages\features-see-your-mortgage-19dd8046f1.html,200,True,2f90b83964b1adc118aa0fa8e581341b854e9d722e63baf3de868b566e1692fa,219419,2026-08-16T18:58:23.113119+00:00,
https://monzo.com/features/send-money-abroad,data\raw\pages\features-send-money-abroad-343fd643ee.html,200,True,f77cc16729875dbd535e063957da8040b13d5d39e5c29c21e4d4d2f45ab39c81,450033,2026-08-16T18:58:23.650264+00:00,
https://monzo.com/features/travel,data\raw\pages\features-travel-8fac0c3353.html,200,True,961e7bb190504de4a23d35e1827c4a6355450cdce052421c12c9d007878643d3,657055,2026-08-16T18:58:24.199189+00:00,
https://monzo.com/flex,data\raw\pages\flex-42a19b6c2f.html,200,True,eeedc3ddd37e7e449c967ddd75dd2b65bbfcf2e09fda2637060289bc3356bba4,562158,2026-08-16T18:58:24.703436+00:00,
https://monzo.com/flex-build,data\raw\pages\flex-build-39e0da7c1b.html,200,True,80c74927a91d3f2a86734914ba7d31dc8c05c740e67305bea4a8e2ccd2da9bc5,388182,2026-08-16T18:58:25.146449+00:00,
https://monzo.com/fraud,data\raw\pages\fraud-24bd25a89a.html,200,True,becbce9830a22a32358c1bdf98268e106c964020dfd033be670dec2e90d85675,124870,2026-08-16T18:58:25.572796+00:00,
https://monzo.com/help/1p-savings-challenge,data\raw\pages\help-1p-savings-challenge-7e7cf765d9.html,200,True,10ad8fa547e711d8e2a60247c873deb0a7758b8a11878fdb08bb423bb14907ad,94152,2026-08-16T18:58:26.010140+00:00,
https://monzo.com/help/1p-savings-challenge/1p-savings-challenge,data\raw\pages\help-1p-savings-challenge-1p-savings-challenge-91c17a77b4.html,200,True,fd284713ae5e77d38ec2b8aa2ff35f704f456cc66e20142697265114b247661d,100530,2026-08-16T18:58:26.433678+00:00,
https://monzo.com/help/1p-savings-challenge/1p-savings-challenge-interest,data\raw\pages\help-1p-savings-challenge-1p-savings-challenge-interest-38c25f1306.html,200,True,bfc769baacdd3b6159802a7e0cb51953db29bb0f1655fb1e07c00bed4797cc29,99249,2026-08-16T18:58:26.868890+00:00,
https://monzo.com/help/1p-savings-challenge/1p-savings-prize-draw,data\raw\pages\help-1p-savings-challenge-1p-savings-prize-draw-cac353174e.html,200,True,59c4f667e4f80ca7725b5db828d9ee93527859be7eef2c22b729cccbccd532ca,99688,2026-08-16T18:58:27.307585+00:00,
https://monzo.com/help/account-and-profile,data\raw\pages\help-account-and-profile-74b0e1983c.html,200,True,586a8bbedb732a2655228c23c42e54eb548b88e366d2a04bc4c3f4b621fe86c7,117927,2026-08-16T18:58:27.739481+00:00,
https://monzo.com/help/account-and-profile/accountlimits,data\raw\pages\help-account-and-profile-accountlimits-5321cefbf2.html,200,True,f3224bbb88aa79582f65b86d2c86a89439b94e041609242e4adde3be9b0a8b63,107400,2026-08-16T18:58:28.169294+00:00,
https://monzo.com/help/account-and-profile/account-number2,data\raw\pages\help-account-and-profile-account-number2-67d319a2cb.html,200,True,17a5cd71ae07a8731a20d70135e2dafd0e4af6d151b958dfeb11fb118e397ed7,106238,2026-08-16T18:58:28.613935+00:00,
https://monzo.com/help/account-and-profile/account-ownership-letter,data\raw\pages\help-account-and-profile-account-ownership-letter-68d8117db5.html,200,True,2f907c6d8706fe5596e3af724c50865912dc9806a9dabf555752fffaf22af328,106632,2026-08-16T18:58:29.040513+00:00,
https://monzo.com/help/account-and-profile/account-selector,data\raw\pages\help-account-and-profile-account-selector-4bee26a441.html,200,True,684988254699e19a73347b9df5ba6162e9c61690f456b0b37cac95c221a96dc2,105203,2026-08-16T18:58:29.468793+00:00,
https://monzo.com/help/account-and-profile/asked-to-update-details,data\raw\pages\help-account-and-profile-asked-to-update-details-985befc6e9.html,200,True,832a2f3a7989dd8b64133d8e2454e2cd04e41bda3c3be6f491862d3832e944f0,101565,2026-08-16T18:58:29.894667+00:00,
https://monzo.com/help/account-and-profile/bank-statement-how-to,data\raw\pages\help-account-and-profile-bank-statement-how-to-a14df2cab3.html,200,True,6c73495871823c0d7c1e5147d18919678ce9391110737deacd0a84c66e92e0b5,107648,2026-08-16T18:58:30.334458+00:00,
https://monzo.com/help/account-and-profile/branches,data\raw\pages\help-account-and-profile-branches-998caeb51a.html,200,True,009bd83f8555d586d6f0b45e4422b1d367a394ed8e73afb13ba4b11e8906ef14,105607,2026-08-16T18:58:30.767318+00:00,
https://monzo.com/help/account-and-profile/brexit-general-query,data\raw\pages\help-account-and-profile-brexit-general-query-47545a2f47.html,200,True,49fc5c9f0df74f699731608c4fe26a488febf4031a473f0e1d0074615888bfc9,96176,2026-08-16T18:58:31.208904+00:00,
https://monzo.com/help/account-and-profile/brexit-monzo-business-impact,data\raw\pages\help-account-and-profile-brexit-monzo-business-impact-a0ce7a24d9.html,200,True,e571bb8befe8e23b3a2b946c025683404e053b4c646edc0a1bc7129b07378813,95746,2026-08-16T18:58:31.636994+00:00,
https://monzo.com/help/account-and-profile/close-account,data\raw\pages\help-account-and-profile-close-account-1656c5aa45.html,200,True,63d3a56e88fecdea3951ed0e45419c0245add6aa64dd6277e940b3c32ff2bb50,102312,2026-08-16T18:58:32.070950+00:00,
https://monzo.com/help/account-and-profile/closed-account-refund,data\raw\pages\help-account-and-profile-closed-account-refund-bd79608bac.html,200,True,904e48305d674fa2854f298e098263793395e4dd01eadbbd57c0c76f9fc51d5e,98456,2026-08-16T18:58:32.504621+00:00,
https://monzo.com/help/account-and-profile/gambling-spending-block-how-to,data\raw\pages\help-account-and-profile-gambling-spending-block-how-to-a3201f0e34.html,200,True,779a7fd1403a7d5b66641e73b75bb6cdea9b8db27ed8fe55fa244436a022283e,107281,2026-08-16T18:58:32.930617+00:00,
https://monzo.com/help/account-and-profile/How-we-identify-DWP-DFC-payments,data\raw\pages\help-account-and-profile-how-we-identify-dwp-dfc-payments-ab1a831011.html,200,True,f3fd18b41930ae6869eab7eead9dbcf3d8ab69d9b2cf4be39e08bce270030cb3,108596,2026-08-16T18:58:33.356637+00:00,
https://monzo.com/help/account-and-profile/IFTTT-login,data\raw\pages\help-account-and-profile-ifttt-login-32353751f6.html,200,True,5c604a27375d4c247906a3a64346e6ff4998237f05fa5845af01a37420132889,98195,2026-08-16T18:58:33.785027+00:00,
https://monzo.com/help/account-and-profile/IFTTT-login-button-not-working,data\raw\pages\help-account-and-profile-ifttt-login-button-not-working-9792648d05.html,200,True,cfcd7fbad9f79c579de4524e19c50902573e11f177d479ebf8cb7d8bca4156b9,97944,2026-08-16T18:58:34.228838+00:00,
https://monzo.com/help/account-and-profile/IFTTT-set-up,data\raw\pages\help-account-and-profile-ifttt-set-up-7cb7ef9c67.html,200,True,835d43b1757473a50ab017797d1c2c284d7b61c4761805dacc3604e82f917a4f,98702,2026-08-16T18:58:34.670500+00:00,
https://monzo.com/help/account-and-profile/labs-what-is,data\raw\pages\help-account-and-profile-labs-what-is-c666b63a95.html,200,True,2a53d56a95510d5be59872cbe94d0b9d006517ef556729938d96cb5e999e95db,97707,2026-08-16T18:58:35.104471+00:00,
https://monzo.com/help/account-and-profile/reopening-your-account,data\raw\pages\help-account-and-profile-reopening-your-account-f6d418a0d6.html,200,True,56f3895b7e3e37dd638c5e728c1f80c9e25f7c2778af89dc329b312abbbbf842,97173,2026-08-16T18:58:35.531514+00:00,
https://monzo.com/help/account-and-profile/share-with-us,data\raw\pages\help-account-and-profile-share-with-us-6b6ef953de.html,200,True,560bde0cd16e370d88866fa7d4fa1ed89076b0c953c44fed022c699ef211bc7f,101149,2026-08-16T18:58:35.960249+00:00,
https://monzo.com/help/account-and-profile/statement-of-fees-web,data\raw\pages\help-account-and-profile-statement-of-fees-web-5947184a2c.html,200,True,101816e84c806db958bc675e8a70071a08d8308948d72bbe9e746c01666bb184,105911,2026-08-16T18:58:36.393692+00:00,
https://monzo.com/help/account-and-profile/tax-residency-eu,data\raw\pages\help-account-and-profile-tax-residency-eu-be3179c1f0.html,200,True,ec744b0cc91c048c0442124a3d4782f3fb33f5dcf0e3fe390c451ebbc5f7f279,105407,2026-08-16T18:58:36.830191+00:00,
https://monzo.com/help/account-and-profile/tax-residency-us,data\raw\pages\help-account-and-profile-tax-residency-us-a02d92c9e7.html,200,True,3b4a9dbe7c3a3f5c901cca72188b5692ee0592465d6659fbb25634776b1182a0,104892,2026-08-16T18:58:37.272441+00:00,
https://monzo.com/help/account-and-profile/understanding-fees,data\raw\pages\help-account-and-profile-understanding-fees-4562e38c0f.html,200,True,c78aff1a6f06377199aa89503557533af6c769491df48e2dc8b827a110c6d8e1,112594,2026-08-16T18:58:37.714853+00:00,
https://monzo.com/help/account-and-profile/update-email,data\raw\pages\help-account-and-profile-update-email-95458b5a04.html,200,True,2db87a0cd0d02858657daebf8eabcc8969d003460fb473456dc414c2f7159df7,99840,2026-08-16T18:58:38.139331+00:00,
https://monzo.com/help/account-and-profile/update-home-address,data\raw\pages\help-account-and-profile-update-home-address-d282af4cb1.html,200,True,ea2a002c0df952f3c70ae3dbd9100be74525272150191b9a3d46876817248489,100180,2026-08-16T18:58:38.570917+00:00,
https://monzo.com/help/account-and-profile/update-legal-name,data\raw\pages\help-account-and-profile-update-legal-name-ae92c43138.html,200,True,ad32a50de9106e27cd486f54075ffacdfe1e323846924525520dd177cb013fe4,100179,2026-08-16T18:58:39.000333+00:00,
https://monzo.com/help/account-and-profile/update-phone-number,data\raw\pages\help-account-and-profile-update-phone-number-d1a0df7a08.html,200,True,f5e28e7147a23e27259e3dbd3426abedbd7c058fb01a49db44d8b809c0c77950,99958,2026-08-16T18:58:39.430424+00:00,
https://monzo.com/help/account-and-profile/update-preferred-name,data\raw\pages\help-account-and-profile-update-preferred-name-a7058b5830.html,200,True,8582032cb2943866656c7677d305bd7ac3edeb2a8126de0ca137acdb16c23c03,100480,2026-08-16T18:58:39.855496+00:00,
https://monzo.com/help/account-and-profile/update-tax-residency,data\raw\pages\help-account-and-profile-update-tax-residency-7422b3f470.html,200,True,8fda5a7553fdca0590f46056a68614e526f643a9b0cc695a0f566660203542ac,100130,2026-08-16T18:58:40.283232+00:00,
https://monzo.com/help/account-and-profile/what-is-ifttt,data\raw\pages\help-account-and-profile-what-is-ifttt-d19ef39dcb.html,200,True,84675bbd4ead3f6ab7414ea741941c57cd7757a1b6d1bc93b62b84f7cd8afed5,98573,2026-08-16T18:58:40.709453+00:00,
https://monzo.com/help/account-and-profile/what-tax-status,data\raw\pages\help-account-and-profile-what-tax-status-88159d8081.html,200,True,6f3adce7ba7b6f987a02eaa3d8cdaa64a5ccb569ddfb5b6d88eb80a7c13de1f5,105072,2026-08-16T18:58:41.136363+00:00,
https://monzo.com/help/app-help,data\raw\pages\help-app-help-10064c3a58.html,200,True,a8d39d04a4455b4bf5c1b616ab1c89837851dd988d26ae2104051afcca070ccf,111046,2026-08-16T18:58:41.564115+00:00,
